PropID,City,State,Property Type,Servicer,Servicer Type,Loan Type,UnPaid Balance,Current Prop Value,Loan Status
453,Cincinatti,OH,MF,First Horizon,Mtg Company,FR,240287,296515,0
454,Cincinatti,OH,MF,BofA,Bank,FR,150121,101982,30
454,Cincinatti,OH,MF,BofA,Bank,FR,150121,101982,90
455,Cincinatti,OH,CO,First Horizon,Mtg Company,FR,550000,449533,60
456,Cincinatti,OH,SFA,Chase,Bank,ARM,192172,196481,60
457,Cincinatti,OH,SFA,PHH,Mtg Company,ARM,150121,101982,90
458,Cincinatti,OH,SFA,Wells,Bank,FR,550000,449533,60
459,Cincinatti,OH,SFA,PHH,Mtg Company,FR,250638,275977,0
460,Cincinatti,OH,SFA,EDS CU,Credit Union,ARM,240287,296515,REO
461,Cincinatti,OH,CO,National City,Bank,FR,150121,200000,0
462,Cincinatti,OH,MF,Chase,Bank,ARM,550000,650000,0
463,Cincinatti,OH,CO,PHH,Mtg Company,FR,192172,196481,0
464,Cincinatti,OH,CO,PHH,Mtg Company,FR,150121,230000,0
465,Cincinatti,OH,MF,Chase,Bank,FR,550000,555000,30
466,Cincinatti,OH,MF,First Horizon,Mtg Company,FR,250638,275977,0
467,Cincinatti,OH,CO,National City,Bank,ARM,240287,296515,REO
468,Cincinatti,OH,SFA,National City,Bank,ARM,325924,340000,0
469,Cincinatti,OH,SFA,EDS CU,Credit Union,FR,550000,449533,90
470,Cincinatti,OH,SFA,PHH,Mtg Company,FR,192172,196481,30
471,Cincinatti,OH,SFA,BofA,Bank,ARM,150121,215000,0
472,Cincinatti,OH,SFA,BofA,Bank,FR,550000,800000,0
473,Cincinatti,OH,CO,Fifth Third,Thrift,ARM,192172,196481,0
474,Cincinatti,OH,MF,National City,Bank,FR,240287,296515,0
475,Cincinatti,OH,CO,Wells,Bank,FR,192172,196481,30
476,Cincinatti,OH,CO,First Horizon,Mtg Company,FR,240287,296515,0
477,Cincinatti,OH,MF,First Horizon,Mtg Company,FR,150121,160000,30
477,Cincinatti,OH,MF,First Horizon,Mtg Company,FR,150121,160000,90
478,Cincinatti,OH,MF,BofA,Bank,ARM,550000,650000,60
479,Cincinatti,OH,CO,Chase,Bank,ARM,192172,196481,60
479,Cincinatti,OH,CO,Chase,Bank,ARM,192172,196481,REO
480,Cincinatti,OH,SFA,PHH,Mtg Company,FR,150121,175000,30
481,Cleveland,OH,SFA,First Horizon,Mtg Company,ARM,550000,700000,0
482,Cleveland,OH,MF,First Horizon,Mtg Company,ARM,250638,275977,0
483,Cleveland,OH,MF,Chase,Bank,FR,240287,296515,REO
484,Cleveland,OH,SFA,Chase,Bank,ARM,150121,101982,90
485,Cleveland,OH,SFA,PHH,Mtg Company,FR,550000,555555,0
486,Cleveland,OH,MF,Wells,Bank,ARM,192172,196481,0
487,Cleveland,OH,SFA,EDS CU,Credit Union,FR,150121,210000,30
487,Cleveland,OH,SFA,EDS CU,Credit Union,FR,150121,210000,90
488,Cleveland,OH,CO,EDS CU,Credit Union,FR,550000,605000,60
489,Cleveland,OH,CO,National City,Bank,FR,250638,275977,0
490,Cleveland,OH,CO,Chase,Bank,FR,240287,296515,REO
491,Cleveland,OH,CO,Fifth Third,Thrift,ARM,325924,310281,60
492,Cleveland,OH,MF,Fifth Third,Thrift,ARM,550000,449533,90
493,Cleveland,OH,SFA,BofA,Bank,ARM,192172,196481,60
494,Cleveland,OH,MF,EDS CU,Credit Union,FR,150121,210000,0
495,Cleveland,OH,MF,First Horizon,Mtg Company,ARM,550000,570200,0
496,Cleveland,OH,SFA,First Horizon,Mtg Company,FR,192172,196481,0
497,Cleveland,OH,SFA,Wells,Bank,ARM,240287,296515,0
498,Cleveland,OH,MF,Fifth Third,Thrift,FR,325924,219316,30
499,Cleveland,OH,SFA,PHH,Mtg Company,FR,250638,275977,0
500,Cleveland,OH,CO,PHH,Mtg Company,FR,192172,196481,30
501,Cleveland,OH,CO,Chase,Bank,FR,150121,101982,30
502,Cleveland,OH,CO,First Horizon,Mtg Company,ARM,550000,449533,90
503,Cleveland,OH,CO,Wells,Bank,ARM,192172,160000,60
504,Cleveland,OH,MF,First Horizon,Mtg Company,ARM,240287,296515,0
505,Cleveland,OH,SFA,BofA,Bank,FR,325924,310281,60
506,Cleveland,OH,MF,BofA,Bank,ARM,250638,275977,0
507,Cleveland,OH,MF,Chase,Bank,FR,192172,196481,60
508,Cleveland,OH,SFA,PHH,Mtg Company,ARM,150121,101982,30
509,Cleveland,OH,SFA,Wells,Bank,FR,550000,449533,90
510,Cleveland,OH,MF,Wells,Bank,FR,192172,196481,30
511,Cleveland,OH,SFA,EDS CU,Credit Union,FR,150121,101982,30
512,Cleveland,OH,CO,National City,Bank,FR,325924,310281,0
513,Cleveland,OH,CO,Chase,Bank,ARM,250638,275977,0
514,Cleveland,OH,CO,Chase,Bank,ARM,240287,296515,0
515,Cleveland,OH,CO,Fifth Third,Thrift,ARM,150121,101982,30
515,Cleveland,OH,CO,Fifth Third,Thrift,ARM,150121,101982,90
516,Cleveland,OH,MF,BofA,Bank,FR,550000,449533,60
517,Cleveland,OH,SFA,EDS CU,Credit Union,ARM,192172,196481,60
518,Cleveland,OH,MF,EDS CU,Credit Union,FR,150121,101982,90
519,Cleveland,OH,MF,First Horizon,Mtg Company,ARM,550000,449533,60
520,Cleveland,OH,SFA,Wells,Bank,FR,250638,275977,0
521,Cleveland,OH,SFA,Fifth Third,Thrift,FR,240287,296515,REO
522,Cleveland,OH,MF,Fifth Third,Thrift,FR,150121,200000,0
523,Cleveland,OH,SFA,BofA,Bank,FR,550000,650000,0
524,Cleveland,OH,CO,Fifth Third,Thrift,ARM,192172,196481,0
525,Cleveland,OH,CO,National City,Bank,ARM,150121,230000,0
526,Cleveland,OH,CO,Fifth Third,Thrift,ARM,550000,555000,30
527,Cleveland,OH,CO,Wells,Bank,FR,250638,275977,0
528,Cleveland,OH,MF,First Horizon,Mtg Company,ARM,240287,296515,REO
529,Cleveland,OH,SFA,BofA,Bank,FR,325924,340000,0
530,Cleveland,OH,MF,First Horizon,Mtg Company,ARM,550000,449533,90
531,Cleveland,OH,MF,Chase,Bank,FR,192172,196481,30
532,Cleveland,OH,SFA,PHH,Mtg Company,FR,150121,215000,0
533,Cleveland,OH,SFA,Wells,Bank,FR,550000,800000,0
534,Cleveland,OH,MF,PHH,Mtg Company,FR,192172,196481,0
535,Cleveland,OH,SFA,EDS CU,Credit Union,ARM,240287,296515,0
536,Cleveland,OH,CO,National City,Bank,ARM,150121,160000,30
536,Cleveland,OH,CO,National City,Bank,ARM,150121,160000,90
537,Cleveland,OH,CO,Chase,Bank,ARM,550000,650000,60
538,Cleveland,OH,CO,National City,Bank,FR,192172,196481,60
538,Cleveland,OH,CO,National City,Bank,FR,192172,196481,REO
539,Cleveland,OH,CO,Fifth Third,Thrift,ARM,150121,175000,30
540,Cleveland,OH,MF,BofA,Bank,FR,550000,700000,0
541,Cleveland,OH,SFA,EDS CU,Credit Union,ARM,250638,275977,0
542,Cleveland,OH,MF,National City,Bank,FR,240287,296515,REO
543,Cleveland,OH,MF,National City,Bank,FR,150121,101982,90
544,Cleveland,OH,SFA,EDS CU,Credit Union,FR,550000,555555,0
545,Cleveland,OH,SFA,PHH,Mtg Company,FR,192172,196481,0
546,Cleveland,OH,MF,BofA,Bank,ARM,150121,210000,30
546,Cleveland,OH,MF,BofA,Bank,ARM,150121,210000,90
547,Cleveland,OH,SFA,BofA,Bank,ARM,550000,605000,60
548,Cleveland,OH,CO,Fifth Third,Thrift,ARM,250638,275977,0
549,Cleveland,OH,CO,National City,Bank,FR,240287,296515,REO
550,Cleveland,OH,CO,Wells,Bank,ARM,325924,310281,60
551,Cleveland,OH,CO,First Horizon,Mtg Company,FR,550000,449533,90
552,Cleveland,OH,MF,First Horizon,Mtg Company,ARM,192172,196481,60
553,Cleveland,OH,SFA,BofA,Bank,FR,150121,210000,0
554,Cleveland,OH,MF,Chase,Bank,FR,550000,570200,0
555,Cleveland,OH,MF,PHH,Mtg Company,FR,192172,196481,0
556,Cleveland,OH,SFA,PHH,Mtg Company,FR,240287,296515,0
557,Cleveland,OH,SFA,Wells,Bank,ARM,325924,219316,30
558,Cleveland,OH,MF,EDS CU,Credit Union,ARM,250638,275977,0
559,Cleveland,OH,SFA,National City,Bank,ARM,192172,196481,30
639,Denver,CO,SFA,Wells,Bank,FR,240287,296515,REO
640,Denver,CO,CO,Wells,Bank,FR,150121,200000,0
641,Denver,CO,MF,PHH,Mtg Company,ARM,550000,650000,0
642,Denver,CO,MF,Chase,Bank,ARM,192172,196481,0
643,Denver,CO,CO,First Horizon,Mtg Company,ARM,150121,230000,0
644,Denver,CO,MF,First Horizon,Mtg Company,FR,550000,555000,30
645,Denver,CO,MF,National City,Bank,FR,250638,275977,0
646,Denver,CO,CO,EDS CU,Credit Union,ARM,240287,296515,REO
647,Denver,CO,SFA,PHH,Mtg Company,FR,325924,340000,0
648,Denver,CO,SFA,PHH,Mtg Company,FR,550000,449533,90
649,Denver,CO,SFA,BofA,Bank,FR,192172,196481,30
650,Denver,CO,SFA,Fifth Third,Thrift,FR,150121,215000,0
651,Denver,CO,SFA,National City,Bank,FR,550000,800000,0
652,Denver,CO,CO,National City,Bank,ARM,192172,196481,0
653,Denver,CO,MF,Wells,Bank,ARM,240287,296515,0
654,Denver,CO,MF,First Horizon,Mtg Company,ARM,150121,160000,30
654,Denver,CO,MF,First Horizon,Mtg Company,ARM,150121,160000,90
655,Denver,CO,CO,BofA,Bank,FR,550000,650000,60
656,Denver,CO,MF,BofA,Bank,FR,192172,196481,60
656,Denver,CO,MF,BofA,Bank,FR,192172,196481,REO
657,Denver,CO,MF,Chase,Bank,ARM,150121,175000,30
658,Denver,CO,CO,PHH,Mtg Company,FR,550000,700000,0
659,Denver,CO,SFA,Wells,Bank,FR,250638,275977,0
660,Denver,CO,SFA,Wells,Bank,FR,240287,296515,REO
661,Denver,CO,SFA,First Horizon,Mtg Company,FR,150121,101982,90
662,Denver,CO,SFA,Wells,Bank,FR,550000,555555,0
663,Denver,CO,SFA,Fifth Third,Thrift,ARM,192172,196481,0
664,Denver,co,CO,Wells,Bank,ARM,150121,210000,30
664,Denver,CO,CO,Wells,Bank,ARM,150121,210000,90
665,Denver,CO,MF,PHH,Mtg Company,ARM,550000,605000,60
666,Denver,CO,MF,Chase,Bank,FR,250638,275977,0
667,Denver,co,CO,First Horizon,Mtg Company,FR,240287,296515,REO
668,Denver,CO,MF,Chase,Bank,ARM,325924,310281,60
669,Denver,CO,MF,National City,Bank,FR,550000,449533,90
670,Denver,CO,CO,EDS CU,Credit Union,FR,192172,196481,60
671,Denver,CO,SFA,PHH,Mtg Company,FR,150121,210000,0
672,Denver,CO,SFA,EDS CU,Credit Union,FR,550000,570200,0
673,Denver,CO,SFA,BofA,Bank,FR,192172,196481,0
674,Denver,CO,SFA,Fifth Third,Thrift,ARM,240287,296515,0
675,Denver,CO,SFA,National City,Bank,ARM,325924,219316,30
676,Denver,CO,CO,Fifth Third,Thrift,ARM,250638,275977,0
677,Denver,CO,MF,Wells,Bank,FR,192172,196481,30
678,Denver,CO,MF,First Horizon,Mtg Company,FR,150121,101982,30
679,Denver,CO,CO,BofA,Bank,ARM,550000,449533,90
680,Denver,Co,MF,Fifth Third,Thrift,FR,192172,160000,60
681,Denver,Co,MF,Fifth Third,Thrift,FR,240287,296515,0
682,Denver,Co,CO,BofA,Bank,FR,325924,310281,60
683,Denver,Co,SFA,EDS CU,Credit Union,FR,250638,275977,0
684,Denver,Co,SFA,First Horizon,Mtg Company,FR,192172,196481,60
685,Denver,Co,SFA,First Horizon,Mtg Company,ARM,150121,101982,30
686,Denver,Co,SFA,Wells,Bank,ARM,550000,449533,90
687,Denver,Co,SFA,Fifth Third,Thrift,ARM,192172,196481,30
688,Denver,Co,CO,PHH,Mtg Company,FR,150121,101982,30
689,Denver,Co,MF,PHH,Mtg Company,FR,325924,310281,0
690,Denver,Co,MF,Chase,Bank,ARM,250638,275977,0
691,Denver,Co,CO,First Horizon,Mtg Company,FR,240287,296515,0
692,Denver,Co,MF,National City,Bank,FR,150121,101982,30
692,Denver,Co,MF,National City,Bank,FR,150121,101982,90
693,Denver,CO,MF,National City,Bank,FR,550000,449533,60
694,Denver,CO,CO,EDS CU,Credit Union,FR,192172,196481,60
695,Denver,CO,SFA,PHH,Mtg Company,FR,150121,101982,90
696,Denver,CO,SFA,BofA,Bank,ARM,550000,449533,60
697,Denver,CO,SFA,BofA,Bank,ARM,250638,275977,0
698,Denver,CO,SFA,Fifth Third,Thrift,ARM,240287,296515,REO
699,Denver,CO,SFA,National City,Bank,FR,150121,200000,0
700,Denver,CO,CO,EDS CU,Credit Union,FR,550000,650000,0
701,Denver,CO,MF,National City,Bank,ARM,192172,196481,0
702,Denver,CO,MF,Chase,Bank,FR,150121,230000,0
703,Denver,CO,CO,Chase,Bank,FR,550000,555000,30
704,Denver,CO,MF,Fifth Third,Thrift,FR,250638,275977,0
705,Denver,CO,MF,BofA,Bank,FR,240287,296515,REO
706,Denver,CO,CO,EDS CU,Credit Union,FR,325924,340000,0
707,Denver,CO,SFA,EDS CU,Credit Union,ARM,550000,449533,90
708,Denver,CO,SFA,First Horizon,Mtg Company,ARM,192172,196481,30
709,Denver,CO,SFA,Wells,Bank,ARM,150121,215000,0
710,Denver,CO,SFA,Fifth Third,Thrift,FR,550000,800000,0
711,Denver,CO,SFA,Fifth Third,Thrift,FR,192172,196481,0
712,Denver,CO,CO,PHH,Mtg Company,ARM,240287,296515,0
713,Denver,CO,MF,Chase,Bank,FR,192172,196481,30
714,Denver,CO,MF,First Horizon,Mtg Company,FR,240287,296515,0
715,Denver,CO,CO,First Horizon,Mtg Company,FR,150121,160000,30
715,Denver,CO,CO,First Horizon,Mtg Company,FR,150121,160000,90
716,Denver,CO,MF,National City,Bank,FR,550000,650000,60
717,Denver,CO,MF,EDS CU,Credit Union,FR,192172,196481,60
717,Denver,CO,MF,EDS CU,Credit Union,FR,192172,196481,REO
718,Detriot,MI,CO,Wells,Bank,FR,150121,175000,30
719,Detriot,MI,MF,First Horizon,Mtg Company,FR,550000,700000,0
720,Detriot,MI,MF,Wells,Bank,FR,250638,275977,0
721,Detriot,MI,SFA,First Horizon,Mtg Company,ARM,240287,296515,REO
722,Detriot,MI,MF,Wells,Bank,FR,150121,101982,90
723,Detriot,MI,SFA,First Horizon,Mtg Company,FR,550000,555555,0
724,Detriot,MI,CO,PHH,Mtg Company,FR,192172,196481,0
725,Detriot,MI,MF,Chase,Bank,FR,150121,210000,30
725,Detriot,MI,MF,Chase,Bank,FR,150121,210000,90
726,Detriot,MI,SFA,Chase,Bank,FR,550000,605000,60
727,Detriot,MI,SFA,PHH,Mtg Company,FR,250638,275977,0
728,Detriot,MI,SFA,First Horizon,Mtg Company,ARM,240287,296515,REO
729,Detriot,MI,CO,Wells,Bank,FR,325924,310281,60
730,Detriot,MI,SFA,First Horizon,Mtg Company,ARM,550000,449533,90
731,Detriot,MI,CO,PHH,Mtg Company,ARM,192172,196481,60
732,Detriot,MI,SFA,National City,Bank,ARM,150121,210000,0
733,Detriot,MI,CO,EDS CU,Credit Union,ARM,550000,570200,0
734,Detriot,MI,SFA,EDS CU,Credit Union,FR,192172,196481,0
735,Detriot,MI,CO,National City,Bank,ARM,240287,296515,0
736,Detriot,MI,CO,PHH,Mtg Company,FR,325924,219316,30
737,Detriot,MI,MF,Chase,Bank,FR,250638,275977,0
738,Detriot,MI,MF,PHH,Mtg Company,ARM,192172,196481,30
739,Detriot,MI,SFA,National City,Bank,ARM,150121,101982,30
740,Detriot,MI,MF,BofA,Bank,FR,550000,449533,90
741,Detriot,MI,MF,Fifth Third,Thrift,FR,192172,160000,60
742,Detriot,MI,CO,Fifth Third,Thrift,FR,240287,296515,0
743,Detriot,MI,MF,BofA,Bank,ARM,325924,310281,60
744,Detriot,MI,MF,National City,Bank,FR,250638,275977,0
745,Detriot,MI,SFA,EDS CU,Credit Union,FR,192172,196481,60
746,Detriot,MI,MF,National City,Bank,FR,150121,101982,30
747,Detriot,MI,SFA,BofA,Bank,FR,550000,449533,90
748,Detriot,MI,CO,Wells,Bank,FR,192172,196481,30
749,Detriot,MI,MF,First Horizon,Mtg Company,FR,150121,101982,30
750,Detriot,MI,SFA,First Horizon,Mtg Company,ARM,325924,310281,0
751,Detriot,MI,SFA,Wells,Bank,FR,250638,275977,0
752,Detriot,mi,SFA,BofA,Bank,ARM,240287,296515,0
753,Detriot,MI,CO,Fifth Third,Thrift,ARM,150121,101982,30
753,Detriot,MI,CO,Fifth Third,Thrift,ARM,150121,101982,90
754,Detriot,mi,SFA,BofA,Bank,ARM,550000,449533,60
755,Detriot,MI,CO,Wells,Bank,ARM,192172,196481,60
756,Detriot,MI,SFA,Chase,Bank,FR,150121,101982,90
757,Detriot,MI,CO,PHH,Mtg Company,ARM,550000,449533,60
758,Detriot,MI,SFA,PHH,Mtg Company,FR,250638,275977,0
759,Detriot,mi,CO,Chase,Bank,FR,240287,296515,REO
760,Detriot,MI,CO,Wells,Bank,ARM,150121,200000,0
761,Detriot,MI,MF,First Horizon,Mtg Company,ARM,550000,650000,0
762,Detriot,MI,MF,First Horizon,Mtg Company,FR,192172,196481,0
763,Detriot,MI,SFA,Wells,Bank,FR,150121,230000,0
764,Detriot,MI,MF,First Horizon,Mtg Company,FR,550000,555000,30
765,Detriot,MI,MF,Wells,Bank,ARM,250638,275977,0
766,Detriot,MI,CO,Wells,Bank,FR,240287,296515,REO
767,Detriot,MI,MF,First Horizon,Mtg Company,FR,325924,340000,0
768,Detriot,MI,MF,Fifth Third,Thrift,FR,550000,449533,90
769,Detriot,MI,SFA,BofA,Bank,FR,192172,196481,30
770,Detriot,MI,MF,PHH,Mtg Company,FR,150121,215000,0
771,Detriot,MI,SFA,Chase,Bank,FR,550000,800000,0
772,Detriot,MI,CO,PHH,Mtg Company,ARM,192172,196481,0
773,Detriot,MI,MF,Chase,Bank,FR,240287,296515,0
774,Detriot,MI,SFA,Chase,Bank,ARM,150121,160000,30
774,Detriot,MI,SFA,Chase,Bank,ARM,150121,160000,90
775,Detriot,MI,SFA,PHH,Mtg Company,ARM,550000,650000,60
776,Detriot,MI,SFA,First Horizon,Mtg Company,ARM,192172,196481,60
776,Detriot,MI,SFA,First Horizon,Mtg Company,ARM,192172,196481,REO
777,Detriot,MI,CO,Wells,Bank,ARM,150121,175000,30
778,Detriot,MI,SFA,National City,Bank,FR,550000,700000,0
779,Detriot,MI,CO,EDS CU,Credit Union,ARM,250638,275977,0
780,Detriot,MI,SFA,National City,Bank,FR,240287,296515,REO
781,Detriot,MI,CO,EDS CU,Credit Union,FR,150121,101982,90
782,Detriot,MI,SFA,EDS CU,Credit Union,ARM,550000,555555,0
783,Detriot,MI,CO,National City,Bank,ARM,192172,196481,0
784,Detriot,MI,CO,PHH,Mtg Company,FR,150121,210000,30
784,Detriot,MI,CO,PHH,Mtg Company,FR,150121,210000,90
785,Detriot,MI,MF,Chase,Bank,FR,550000,605000,60
786,Detriot,MI,MF,BofA,Bank,FR,250638,275977,0
787,Detriot,MI,SFA,Fifth Third,Thrift,ARM,240287,296515,REO
788,Detriot,MI,MF,BofA,Bank,FR,325924,310281,60
789,Detriot,MI,MF,Fifth Third,Thrift,FR,550000,449533,90
790,Detriot,MI,CO,Fifth Third,Thrift,FR,192172,196481,60
791,Detriot,MI,MF,BofA,Bank,FR,150121,210000,0
792,Detriot,MI,MF,National City,Bank,FR,550000,570200,0
793,Detriot,MI,SFA,EDS CU,Credit Union,FR,192172,196481,0
794,Detriot,MI,MF,Wells,Bank,ARM,240287,296515,0
795,Detriot,MI,SFA,First Horizon,Mtg Company,FR,325924,219316,30
796,Detriot,MI,CO,Wells,Bank,ARM,250638,275977,0
797,Detriot,MI,MF,First Horizon,Mtg Company,ARM,192172,196481,30
798,Detriot,MI,SFA,First Horizon,Mtg Company,ARM,150121,101982,30
799,Detriot,MI,SFA,Wells,Bank,ARM,550000,449533,90
800,Detriot,MI,SFA,BofA,Bank,FR,192172,160000,60
801,Detriot,MI,CO,Fifth Third,Thrift,ARM,240287,296515,0
802,Detriot,MI,SFA,Fifth Third,Thrift,FR,325924,310281,60
803,Detriot,MI,CO,BofA,Bank,FR,250638,275977,0
804,Detriot,MI,SFA,BofA,Bank,ARM,192172,196481,60
805,Detriot,MI,CO,Fifth Third,Thrift,ARM,150121,101982,30
806,Detriot,MI,SFA,BofA,Bank,FR,550000,449533,90
807,Detriot,MI,CO,National City,Bank,FR,192172,196481,30
808,Detriot,MI,CO,EDS CU,Credit Union,FR,150121,101982,30
809,Detriot,MI,MF,National City,Bank,ARM,325924,310281,0
810,Detriot,MI,MF,First Horizon,Mtg Company,FR,250638,275977,0
811,Detriot,MI,SFA,Wells,Bank,FR,240287,296515,0
812,Detriot,MI,MF,Wells,Bank,FR,150121,101982,30
812,Detriot,MI,MF,Wells,Bank,FR,150121,101982,90
813,Detriot,MI,MF,First Horizon,Mtg Company,FR,550000,449533,60
814,Detriot,MI,CO,Wells,Bank,FR,192172,196481,60
815,Detriot,MI,MF,BofA,Bank,FR,150121,101982,90
816,Detriot,MI,MF,Fifth Third,Thrift,ARM,550000,449533,60
817,Detriot,MI,SFA,BofA,Bank,FR,250638,275977,0
818,Detriot,MI,MF,PHH,Mtg Company,ARM,240287,296515,REO
819,Detriot,MI,SFA,Chase,Bank,ARM,150121,200000,0
820,Detriot,MI,CO,Chase,Bank,ARM,550000,650000,0
821,Detriot,MI,MF,PHH,Mtg Company,ARM,192172,196481,0
822,Detriot,MI,SFA,First Horizon,Mtg Company,FR,150121,230000,0
823,Detriot,MI,SFA,Wells,Bank,ARM,550000,555000,30
824,Detriot,MI,SFA,First Horizon,Mtg Company,FR,250638,275977,0
825,Detriot,MI,CO,Wells,Bank,FR,240287,296515,REO
826,Detriot,MI,SFA,National City,Bank,ARM,325924,340000,0
827,Detriot,MI,CO,EDS CU,Credit Union,ARM,550000,449533,90
828,Detriot,MI,SFA,EDS CU,Credit Union,FR,192172,196481,30
829,Detriot,MI,CO,National City,Bank,FR,150121,215000,0
830,Detriot,MI,SFA,PHH,Mtg Company,FR,550000,800000,0
831,Detriot,MI,CO,Chase,Bank,ARM,192172,196481,0
832,Detriot,MI,CO,PHH,Mtg Company,FR,240287,296515,0
833,Detriot,MI,MF,Chase,Bank,FR,150121,160000,30
833,Detriot,MI,MF,Chase,Bank,FR,150121,160000,90
834,Detriot,MI,MF,BofA,Bank,FR,550000,650000,60
835,Detriot,MI,SFA,Fifth Third,Thrift,FR,192172,196481,60
835,Detriot,MI,SFA,Fifth Third,Thrift,FR,192172,196481,REO
836,Detriot,MI,MF,Fifth Third,Thrift,FR,150121,175000,30
837,Detriot,MI,MF,BofA,Bank,FR,550000,700000,0
838,Detriot,MI,CO,National City,Bank,ARM,250638,275977,0
839,Detriot,MI,MF,EDS CU,Credit Union,FR,240287,296515,REO
840,Detriot,MI,MF,National City,Bank,ARM,150121,101982,90
841,Detriot,MI,SFA,EDS CU,Credit Union,ARM,550000,555555,0
842,Detriot,MI,MF,EDS CU,Credit Union,ARM,192172,196481,0
843,Detriot,MI,SFA,National City,Bank,ARM,150121,210000,30
843,Detriot,MI,SFA,National City,Bank,ARM,150121,210000,90
844,Detriot,MI,CO,National City,Bank,FR,550000,605000,60
845,Detriot,MI,MF,EDS CU,Credit Union,ARM,250638,275977,0
846,Detriot,MI,SFA,Chase,Bank,FR,240287,296515,REO
847,Detriot,MI,SFA,PHH,Mtg Company,FR,325924,310281,60
848,Detriot,MI,SFA,National City,Bank,ARM,550000,449533,90
849,Detriot,MI,CO,EDS CU,Credit Union,ARM,192172,196481,60
850,Detriot,MI,SFA,Fifth Third,Thrift,FR,150121,210000,0
851,Detriot,MI,CO,BofA,Bank,FR,550000,570200,0
852,Detriot,MI,SFA,BofA,Bank,FR,192172,196481,0
853,Detriot,MI,CO,Fifth Third,Thrift,ARM,240287,296515,0
854,Detriot,MI,SFA,EDS CU,Credit Union,FR,325924,219316,30
855,Detriot,MI,CO,National City,Bank,FR,250638,275977,0
856,Detriot,MI,CO,BofA,Bank,FR,192172,196481,30
857,Detriot,MI,MF,Fifth Third,Thrift,FR,150121,101982,30
858,Detriot,MI,MF,First Horizon,Mtg Company,FR,550000,449533,90
859,Detriot,MI,SFA,Wells,Bank,FR,192172,160000,60
860,Detriot,MI,MF,Wells,Bank,ARM,240287,296515,0
861,Detriot,MI,MF,First Horizon,Mtg Company,FR,325924,310281,60
862,Detriot,MI,CO,Fifth Third,Thrift,ARM,250638,275977,0
863,Detriot,MI,MF,BofA,Bank,ARM,192172,196481,60
864,Detriot,MI,MF,Wells,Bank,ARM,150121,101982,30
865,Detriot,MI,SFA,First Horizon,Mtg Company,ARM,550000,449533,90
866,Detriot,MI,MF,PHH,Mtg Company,FR,192172,196481,30
867,Detriot,MI,SFA,Chase,Bank,ARM,150121,101982,30
868,Detriot,MI,CO,Chase,Bank,FR,325924,310281,0
869,Detriot,MI,MF,PHH,Mtg Company,FR,250638,275977,0
870,Detriot,MI,SFA,First Horizon,Mtg Company,ARM,240287,296515,0
871,Detriot,MI,SFA,Wells,Bank,ARM,150121,101982,30
871,Detriot,MI,SFA,Wells,Bank,ARM,150121,101982,90
872,Detriot,MI,SFA,Chase,Bank,FR,550000,449533,60
873,Detriot,MI,CO,PHH,Mtg Company,FR,192172,196481,60
874,Detriot,MI,CO,EDS CU,Credit Union,ARM,150121,101982,90
954,Jacksonville,FL,SFA,PHH,Mtg Company,FR,192172,170000,60
955,Jacksonville,FL,CO,PHH,Mtg Company,ARM,240287,200000,60
956,Jacksonville,FL,MF,EDS CU,Credit Union,ARM,192172,175000,30
957,Jacksonville,FL,MF,National City,Bank,ARM,240287,296515,0
958,Jacksonville,FL,MF,National City,Bank,FR,150121,145000,30
958,Jacksonville,FL,MF,National City,Bank,FR,150121,145000,90
959,Jacksonville,FL,MF,Chase,Bank,FR,550000,475000,60
960,Jacksonville,FL,SFA,Fifth Third,Thrift,FR,192172,180000,60
960,Jacksonville,FL,SFA,Fifth Third,Thrift,FR,192172,180000,REO
961,Jacksonville,FL,CO,BofA,Bank,ARM,150121,175000,30
962,Jacksonville,FL,SFA,BofA,Bank,FR,550000,700000,0
963,Jacksonville,FL,SFA,EDS CU,Credit Union,FR,250638,275977,0
964,Jacksonville,FL,CO,First Horizon,Mtg Company,FR,240287,296515,REO
965,Jacksonville,FL,CO,Wells,Bank,FR,150121,101982,90
966,Jacksonville,FL,SFA,Wells,Bank,ARM,550000,500000,0
967,Jacksonville,FL,CO,Fifth Third,Thrift,ARM,192172,165000,60
968,Jacksonville,FL,MF,PHH,Mtg Company,ARM,150121,120000,90
969,Jacksonville,FL,MF,Chase,Bank,FR,550000,470000,60
970,Jacksonville,FL,MF,First Horizon,Mtg Company,FR,250638,275977,0
971,Jacksonville,FL,MF,First Horizon,Mtg Company,FR,240287,296515,0
972,Jacksonville,FL,SFA,National City,Bank,ARM,325924,310281,60
973,Jacksonville,FL,CO,EDS CU,Credit Union,FR,550000,449533,90
974,Jacksonville,FL,SFA,PHH,Mtg Company,FR,192172,180000,60
975,Jacksonville,FL,SFA,PHH,Mtg Company,FR,150121,125000,60
976,Jacksonville,FL,CO,Chase,Bank,FR,550000,525000,30
977,Jacksonville,FL,CO,PHH,Mtg Company,ARM,192172,196481,0
978,Jacksonville,FL,SFA,Wells,Bank,ARM,240287,296515,0
979,Jacksonville,FL,CO,PHH,Mtg Company,ARM,325924,219316,30
980,Jacksonville,FL,MF,EDS CU,Credit Union,FR,250638,275977,0
981,Jacksonville,FL,MF,National City,Bank,FR,192172,196481,30
982,Jacksonville,FL,MF,Chase,Bank,FR,150121,101982,30
